category,score
interop-2023-events,809
interop-2023-property,875
interop-2023-url,841
interop-2024-accessibility,953
interop-2024-dir,958
interop-2024-dsd,1000
interop-2024-font-size-adjust,754
interop-2024-indexeddb,933
interop-2024-layout,730
interop-2024-nesting,857
interop-2024-popover,878
interop-2024-relative-color,149
interop-2024-scrollbar,478
interop-2024-starting-style-transition-behavior,888
interop-2024-text-wrap,639
interop-2024-video-rvfc,833
interop-2024-websockets,928
