category,score
interop-2026-anchor-positioning,918
interop-2026-attr,112
interop-2026-container-style-queries,835
interop-2026-contrast-color,1000
interop-2026-custom-highlights,670
interop-2026-dialogs-and-popovers,268
interop-2026-fetch,731
interop-2026-indexeddb,41
interop-2026-jspi-for-wasm,76
interop-2026-media-pseudo-classes,666
interop-2026-navigation,927
interop-2026-scoped-custom-element-registries,812
interop-2026-scroll-driven-animations,923
interop-2026-scroll-snap,455
interop-2026-shape,954
interop-2026-view-transitions,921
interop-2026-webcompat,555
interop-2026-webrtc,765
interop-2026-webtransport,0
interop-2026-zoom,545
