category,score
interop-2021-transforms,964
interop-2022-scrolling,934
interop-2022-subgrid,812
interop-2023-color,944
interop-2023-contain,971
interop-2023-container,897
interop-2023-cssborderimage,934
interop-2023-cssmasking,980
interop-2023-events,862
interop-2023-flexbox,977
interop-2023-fonts,1000
interop-2023-forms,982
interop-2023-grid,882
interop-2023-has,239
interop-2023-inert,1000
interop-2023-mathfunctions,949
interop-2023-mediaqueries,990
interop-2023-modules,958
interop-2023-motion,772
interop-2023-offscreencanvas,937
interop-2023-property,47
interop-2023-pseudos,956
interop-2023-url,815
interop-2023-webcodecs,192
interop-2023-webcompat,738
interop-2023-webcomponents,970
