category,score
interop-2021-transforms,972
interop-2022-scrolling,948
interop-2022-subgrid,120
interop-2023-color,973
interop-2023-contain,974
interop-2023-container,969
interop-2023-cssborderimage,854
interop-2023-cssmasking,698
interop-2023-events,582
interop-2023-flexbox,994
interop-2023-fonts,962
interop-2023-forms,850
interop-2023-grid,994
interop-2023-has,896
interop-2023-inert,1000
interop-2023-mathfunctions,716
interop-2023-mediaqueries,969
interop-2023-modules,972
interop-2023-motion,440
interop-2023-offscreencanvas,932
interop-2023-property,885
interop-2023-pseudos,769
interop-2023-url,834
interop-2023-webcodecs,971
interop-2023-webcompat,401
interop-2023-webcomponents,932
