category,score
interop-2023-events,1000
interop-2024-layout,984
interop-2025-anchor-positioning,412
interop-2025-backdrop-filter,1000
interop-2025-core-web-vitals,973
interop-2025-details,1000
interop-2025-modules,1000
interop-2025-navigation,464
interop-2025-remove-mutation-events,1000
interop-2025-scope,910
interop-2025-scrollend,1000
interop-2025-storageaccess,1000
interop-2025-textdecoration,996
interop-2025-urlpattern,971
interop-2025-view-transitions,800
interop-2025-webassembly,1000
interop-2025-webcompat,996
interop-2025-webrtc,794
interop-2025-writingmodes,1000
