category,score
interop-2026-anchor-positioning,1000
interop-2026-attr,1000
interop-2026-container-style-queries,1000
interop-2026-contrast-color,1000
interop-2026-custom-highlights,1000
interop-2026-dialogs-and-popovers,833
interop-2026-fetch,792
interop-2026-indexeddb,875
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,0
interop-2026-navigation,979
interop-2026-scoped-custom-element-registries,995
interop-2026-scroll-driven-animations,946
interop-2026-scroll-snap,948
interop-2026-shape,1000
interop-2026-view-transitions,997
interop-2026-webcompat,1000
interop-2026-webrtc,836
interop-2026-webtransport,645
interop-2026-zoom,1000
