category,score
interop-2026-anchor-positioning,1000
interop-2026-attr,1000
interop-2026-container-style-queries,1000
interop-2026-contrast-color,1000
interop-2026-custom-highlights,1000
interop-2026-dialogs-and-popovers,1000
interop-2026-fetch,933
interop-2026-indexeddb,1000
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,1000
interop-2026-navigation,997
interop-2026-scoped-custom-element-registries,1000
interop-2026-scroll-driven-animations,970
interop-2026-scroll-snap,1000
interop-2026-shape,1000
interop-2026-view-transitions,1000
interop-2026-webcompat,1000
interop-2026-webrtc,929
interop-2026-webtransport,935
interop-2026-zoom,1000
