category,score
interop-2026-anchor-positioning,982
interop-2026-attr,1000
interop-2026-container-style-queries,1000
interop-2026-contrast-color,1000
interop-2026-custom-highlights,1000
interop-2026-dialogs-and-popovers,1000
interop-2026-fetch,838
interop-2026-indexeddb,958
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,0
interop-2026-navigation,979
interop-2026-scoped-custom-element-registries,995
interop-2026-scroll-driven-animations,944
interop-2026-scroll-snap,935
interop-2026-shape,958
interop-2026-view-transitions,982
interop-2026-webcompat,1000
interop-2026-webrtc,835
interop-2026-webtransport,610
interop-2026-zoom,1000
