category,score
interop-2026-anchor-positioning,966
interop-2026-attr,994
interop-2026-container-style-queries,894
interop-2026-contrast-color,460
interop-2026-custom-highlights,964
interop-2026-dialogs-and-popovers,998
interop-2026-fetch,846
interop-2026-indexeddb,1000
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,0
interop-2026-navigation,988
interop-2026-scoped-custom-element-registries,944
interop-2026-scroll-driven-animations,933
interop-2026-scroll-snap,924
interop-2026-shape,839
interop-2026-view-transitions,970
interop-2026-webcompat,888
interop-2026-webrtc,894
interop-2026-webtransport,799
interop-2026-zoom,1000
