category,score
interop-2021-transforms,996
interop-2022-scrolling,976
interop-2022-subgrid,807
interop-2023-color,1000
interop-2023-contain,979
interop-2023-container,933
interop-2023-cssborderimage,973
interop-2023-cssmasking,984
interop-2023-events,919
interop-2023-flexbox,983
interop-2023-fonts,1000
interop-2023-forms,1000
interop-2023-grid,891
interop-2023-has,1000
interop-2023-inert,1000
interop-2023-mathfunctions,998
interop-2023-mediaqueries,1000
interop-2023-modules,1000
interop-2023-motion,1000
interop-2023-offscreencanvas,997
interop-2023-property,895
interop-2023-pseudos,979
interop-2023-url,882
interop-2023-webcodecs,535
interop-2023-webcompat,1000
interop-2023-webcomponents,986
