category,score
interop-2021-transforms,947
interop-2022-scrolling,927
interop-2022-subgrid,887
interop-2023-color,936
interop-2023-contain,937
interop-2023-container,937
interop-2023-cssborderimage,973
interop-2023-cssmasking,867
interop-2023-events,750
interop-2023-flexbox,908
interop-2023-fonts,945
interop-2023-forms,842
interop-2023-grid,894
interop-2023-has,986
interop-2023-inert,1000
interop-2023-mathfunctions,998
interop-2023-mediaqueries,1000
interop-2023-modules,993
interop-2023-motion,960
interop-2023-offscreencanvas,972
interop-2023-property,968
interop-2023-pseudos,1000
interop-2023-url,997
interop-2023-webcodecs,938
interop-2023-webcompat,965
interop-2023-webcomponents,1000
