category,score
interop-2023-events,957
interop-2024-layout,963
interop-2025-anchor-positioning,994
interop-2025-backdrop-filter,1000
interop-2025-core-web-vitals,991
interop-2025-details,1000
interop-2025-modules,993
interop-2025-navigation,992
interop-2025-remove-mutation-events,1000
interop-2025-scope,1000
interop-2025-scrollend,1000
interop-2025-storageaccess,988
interop-2025-textdecoration,1000
interop-2025-urlpattern,1000
interop-2025-view-transitions,992
interop-2025-webassembly,1000
interop-2025-webcompat,984
interop-2025-webrtc,1000
interop-2025-writingmodes,1000
