category,score
interop-2021-transforms,954
interop-2022-scrolling,928
interop-2022-subgrid,662
interop-2023-color,505
interop-2023-contain,827
interop-2023-container,882
interop-2023-cssborderimage,907
interop-2023-cssmasking,913
interop-2023-events,863
interop-2023-flexbox,963
interop-2023-fonts,1000
interop-2023-forms,957
interop-2023-grid,881
interop-2023-has,239
interop-2023-inert,1000
interop-2023-mathfunctions,825
interop-2023-mediaqueries,896
interop-2023-modules,805
interop-2023-motion,711
interop-2023-offscreencanvas,853
interop-2023-property,49
interop-2023-pseudos,315
interop-2023-url,827
interop-2023-webcodecs,14
interop-2023-webcompat,633
interop-2023-webcomponents,959
