category,score
interop-2021-transforms,979
interop-2022-scrolling,948
interop-2022-subgrid,146
interop-2023-color,986
interop-2023-contain,980
interop-2023-container,988
interop-2023-cssborderimage,998
interop-2023-cssmasking,703
interop-2023-events,581
interop-2023-flexbox,994
interop-2023-fonts,980
interop-2023-forms,848
interop-2023-grid,993
interop-2023-has,948
interop-2023-inert,1000
interop-2023-mathfunctions,753
interop-2023-mediaqueries,999
interop-2023-modules,1000
interop-2023-motion,437
interop-2023-offscreencanvas,929
interop-2023-property,973
interop-2023-pseudos,769
interop-2023-url,832
interop-2023-webcodecs,980
interop-2023-webcompat,723
interop-2023-webcomponents,909
