category,score
interop-2023-events,964
interop-2024-layout,767
interop-2025-anchor-positioning,746
interop-2025-backdrop-filter,347
interop-2025-core-web-vitals,931
interop-2025-details,1000
interop-2025-modules,833
interop-2025-navigation,985
interop-2025-remove-mutation-events,1000
interop-2025-scope,965
interop-2025-scrollend,964
interop-2025-storageaccess,886
interop-2025-textdecoration,1000
interop-2025-urlpattern,750
interop-2025-view-transitions,240
interop-2025-webassembly,1000
interop-2025-webcompat,863
interop-2025-webrtc,238
interop-2025-writingmodes,485
