category,score
interop-2021-transforms,977
interop-2022-scrolling,948
interop-2022-subgrid,881
interop-2023-color,987
interop-2023-contain,823
interop-2023-container,877
interop-2023-cssborderimage,1000
interop-2023-cssmasking,891
interop-2023-events,603
interop-2023-flexbox,939
interop-2023-fonts,978
interop-2023-forms,857
interop-2023-grid,906
interop-2023-has,941
interop-2023-inert,1000
interop-2023-mathfunctions,927
interop-2023-mediaqueries,1000
interop-2023-modules,945
interop-2023-motion,715
interop-2023-offscreencanvas,867
interop-2023-property,937
interop-2023-pseudos,978
interop-2023-url,990
interop-2023-webcodecs,842
interop-2023-webcompat,1000
interop-2023-webcomponents,954
