category,score
interop-2023-events,750
interop-2023-property,931
interop-2023-url,867
interop-2024-accessibility,540
interop-2024-dir,535
interop-2024-dsd,0
interop-2024-font-size-adjust,242
interop-2024-indexeddb,995
interop-2024-layout,996
interop-2024-nesting,499
interop-2024-popover,897
interop-2024-relative-color,117
interop-2024-scrollbar,737
interop-2024-starting-style-transition-behavior,975
interop-2024-text-wrap,523
interop-2024-video-rvfc,750
interop-2024-websockets,214
