category,score
interop-2021-transforms,976
interop-2022-scrolling,947
interop-2022-subgrid,733
interop-2023-color,974
interop-2023-contain,737
interop-2023-container,836
interop-2023-cssborderimage,894
interop-2023-cssmasking,861
interop-2023-events,395
interop-2023-flexbox,936
interop-2023-fonts,935
interop-2023-forms,856
interop-2023-grid,906
interop-2023-has,915
interop-2023-inert,815
interop-2023-mathfunctions,907
interop-2023-mediaqueries,999
interop-2023-modules,945
interop-2023-motion,715
interop-2023-offscreencanvas,910
interop-2023-property,906
interop-2023-pseudos,686
interop-2023-url,987
interop-2023-webcodecs,633
interop-2023-webcompat,625
interop-2023-webcomponents,769
