category,score
interop-2021-transforms,976
interop-2022-scrolling,947
interop-2022-subgrid,841
interop-2023-color,991
interop-2023-contain,821
interop-2023-container,858
interop-2023-cssborderimage,998
interop-2023-cssmasking,881
interop-2023-events,603
interop-2023-flexbox,938
interop-2023-fonts,979
interop-2023-forms,852
interop-2023-grid,906
interop-2023-has,941
interop-2023-inert,1000
interop-2023-mathfunctions,912
interop-2023-mediaqueries,999
interop-2023-modules,949
interop-2023-motion,657
interop-2023-offscreencanvas,868
interop-2023-property,937
interop-2023-pseudos,934
interop-2023-url,952
interop-2023-webcodecs,669
interop-2023-webcompat,998
interop-2023-webcomponents,953
