category,score
interop-2023-events,857
interop-2023-property,998
interop-2023-url,996
interop-2024-accessibility,878
interop-2024-dir,943
interop-2024-dsd,919
interop-2024-font-size-adjust,1000
interop-2024-indexeddb,948
interop-2024-layout,925
interop-2024-nesting,763
interop-2024-popover,912
interop-2024-relative-color,121
interop-2024-scrollbar,482
interop-2024-starting-style-transition-behavior,975
interop-2024-text-wrap,1000
interop-2024-video-rvfc,520
interop-2024-websockets,1000
