category,score
interop-2023-events,1000
interop-2023-property,909
interop-2023-url,895
interop-2024-accessibility,895
interop-2024-dir,864
interop-2024-dsd,986
interop-2024-font-size-adjust,1000
interop-2024-indexeddb,961
interop-2024-layout,940
interop-2024-nesting,958
interop-2024-popover,999
interop-2024-relative-color,50
interop-2024-scrollbar,1000
interop-2024-starting-style-transition-behavior,400
interop-2024-text-wrap,1000
interop-2024-video-rvfc,83
interop-2024-websockets,1000
