category,score
interop-2023-events,750
interop-2023-property,1000
interop-2023-url,868
interop-2024-accessibility,828
interop-2024-dir,987
interop-2024-dsd,771
interop-2024-font-size-adjust,362
interop-2024-indexeddb,997
interop-2024-layout,997
interop-2024-nesting,782
interop-2024-popover,944
interop-2024-relative-color,194
interop-2024-scrollbar,737
interop-2024-starting-style-transition-behavior,921
interop-2024-text-wrap,589
interop-2024-video-rvfc,750
interop-2024-websockets,214
