category,score
interop-2023-events,814
interop-2024-layout,954
interop-2025-anchor-positioning,793
interop-2025-backdrop-filter,985
interop-2025-core-web-vitals,37
interop-2025-details,598
interop-2025-modules,793
interop-2025-navigation,4
interop-2025-remove-mutation-events,1000
interop-2025-scope,852
interop-2025-scrollend,26
interop-2025-storageaccess,443
interop-2025-textdecoration,795
interop-2025-urlpattern,1000
interop-2025-view-transitions,918
interop-2025-webassembly,0
interop-2025-webcompat,697
interop-2025-webrtc,907
interop-2025-writingmodes,782
