category,score
interop-2021-transforms,974
interop-2022-scrolling,936
interop-2022-subgrid,812
interop-2023-color,942
interop-2023-contain,827
interop-2023-container,898
interop-2023-cssborderimage,934
interop-2023-cssmasking,978
interop-2023-events,744
interop-2023-flexbox,969
interop-2023-fonts,1000
interop-2023-forms,969
interop-2023-grid,883
interop-2023-has,239
interop-2023-inert,1000
interop-2023-mathfunctions,791
interop-2023-mediaqueries,990
interop-2023-modules,955
interop-2023-motion,504
interop-2023-offscreencanvas,928
interop-2023-property,47
interop-2023-pseudos,956
interop-2023-url,815
interop-2023-webcodecs,14
interop-2023-webcompat,687
interop-2023-webcomponents,960
