category,score
interop-2026-anchor-positioning,989
interop-2026-attr,126
interop-2026-container-style-queries,834
interop-2026-contrast-color,988
interop-2026-custom-highlights,673
interop-2026-dialogs-and-popovers,519
interop-2026-fetch,731
interop-2026-indexeddb,39
interop-2026-jspi-for-wasm,76
interop-2026-media-pseudo-classes,933
interop-2026-navigation,867
interop-2026-scoped-custom-element-registries,926
interop-2026-scroll-driven-animations,968
interop-2026-scroll-snap,573
interop-2026-shape,910
interop-2026-view-transitions,982
interop-2026-webcompat,444
interop-2026-webrtc,748
interop-2026-webtransport,646
interop-2026-zoom,939
