category,score
interop-2026-anchor-positioning,989
interop-2026-attr,124
interop-2026-container-style-queries,836
interop-2026-contrast-color,1000
interop-2026-custom-highlights,673
interop-2026-dialogs-and-popovers,512
interop-2026-fetch,731
interop-2026-indexeddb,41
interop-2026-jspi-for-wasm,76
interop-2026-media-pseudo-classes,733
interop-2026-navigation,876
interop-2026-scoped-custom-element-registries,932
interop-2026-scroll-driven-animations,967
interop-2026-scroll-snap,496
interop-2026-shape,993
interop-2026-view-transitions,974
interop-2026-webcompat,444
interop-2026-webrtc,783
interop-2026-webtransport,644
interop-2026-zoom,939
