category,score
interop-2023-events,857
interop-2023-property,936
interop-2023-url,996
interop-2024-accessibility,871
interop-2024-dir,943
interop-2024-dsd,919
interop-2024-font-size-adjust,960
interop-2024-indexeddb,962
interop-2024-layout,925
interop-2024-nesting,763
interop-2024-popover,981
interop-2024-relative-color,115
interop-2024-scrollbar,482
interop-2024-starting-style-transition-behavior,357
interop-2024-text-wrap,613
interop-2024-video-rvfc,520
interop-2024-websockets,1000
