category,score
interop-2021-transforms,976
interop-2022-scrolling,947
interop-2022-subgrid,746
interop-2023-color,971
interop-2023-contain,737
interop-2023-container,836
interop-2023-cssborderimage,972
interop-2023-cssmasking,886
interop-2023-events,466
interop-2023-flexbox,936
interop-2023-fonts,935
interop-2023-forms,852
interop-2023-grid,905
interop-2023-has,915
interop-2023-inert,894
interop-2023-mathfunctions,886
interop-2023-mediaqueries,999
interop-2023-modules,945
interop-2023-motion,708
interop-2023-offscreencanvas,909
interop-2023-property,937
interop-2023-pseudos,865
interop-2023-url,970
interop-2023-webcodecs,610
interop-2023-webcompat,635
interop-2023-webcomponents,972
