category,score
interop-2023-events,796
interop-2024-layout,944
interop-2025-anchor-positioning,683
interop-2025-backdrop-filter,810
interop-2025-core-web-vitals,45
interop-2025-details,724
interop-2025-modules,856
interop-2025-navigation,4
interop-2025-remove-mutation-events,1000
interop-2025-scope,792
interop-2025-scrollend,26
interop-2025-storageaccess,443
interop-2025-textdecoration,784
interop-2025-urlpattern,1000
interop-2025-view-transitions,888
interop-2025-webassembly,0
interop-2025-webcompat,698
interop-2025-webrtc,753
interop-2025-writingmodes,727
