category,score
interop-2021-transforms,979
interop-2022-scrolling,948
interop-2022-subgrid,120
interop-2023-color,973
interop-2023-contain,982
interop-2023-container,978
interop-2023-cssborderimage,998
interop-2023-cssmasking,698
interop-2023-events,630
interop-2023-flexbox,994
interop-2023-fonts,980
interop-2023-forms,882
interop-2023-grid,993
interop-2023-has,974
interop-2023-inert,1000
interop-2023-mathfunctions,804
interop-2023-mediaqueries,999
interop-2023-modules,961
interop-2023-motion,711
interop-2023-offscreencanvas,935
interop-2023-property,974
interop-2023-pseudos,946
interop-2023-url,833
interop-2023-webcodecs,986
interop-2023-webcompat,738
interop-2023-webcomponents,948
