category,score
interop-2026-anchor-positioning,994
interop-2026-attr,127
interop-2026-container-style-queries,836
interop-2026-contrast-color,1000
interop-2026-custom-highlights,673
interop-2026-dialogs-and-popovers,268
interop-2026-fetch,731
interop-2026-indexeddb,41
interop-2026-jspi-for-wasm,76
interop-2026-media-pseudo-classes,933
interop-2026-navigation,876
interop-2026-scoped-custom-element-registries,933
interop-2026-scroll-driven-animations,945
interop-2026-scroll-snap,465
interop-2026-shape,993
interop-2026-view-transitions,978
interop-2026-webcompat,555
interop-2026-webrtc,775
interop-2026-webtransport,644
interop-2026-zoom,964
