category,score
interop-2021-transforms,967
interop-2022-scrolling,790
interop-2022-subgrid,867
interop-2023-color,985
interop-2023-contain,820
interop-2023-container,922
interop-2023-cssborderimage,1000
interop-2023-cssmasking,883
interop-2023-events,282
interop-2023-flexbox,940
interop-2023-fonts,999
interop-2023-forms,786
interop-2023-grid,854
interop-2023-has,857
interop-2023-inert,789
interop-2023-mathfunctions,839
interop-2023-mediaqueries,979
interop-2023-modules,782
interop-2023-motion,683
interop-2023-offscreencanvas,796
interop-2023-property,875
interop-2023-pseudos,977
interop-2023-url,677
interop-2023-webcodecs,652
interop-2023-webcompat,977
interop-2023-webcomponents,806
