category,score
interop-2023-events,982
interop-2023-property,937
interop-2023-url,868
interop-2024-accessibility,869
interop-2024-dir,1000
interop-2024-dsd,782
interop-2024-font-size-adjust,362
interop-2024-indexeddb,994
interop-2024-layout,998
interop-2024-nesting,767
interop-2024-popover,991
interop-2024-relative-color,188
interop-2024-scrollbar,1000
interop-2024-starting-style-transition-behavior,895
interop-2024-text-wrap,649
interop-2024-video-rvfc,750
interop-2024-websockets,214
