category,score
interop-2023-events,928
interop-2024-layout,999
interop-2025-anchor-positioning,978
interop-2025-backdrop-filter,959
interop-2025-core-web-vitals,749
interop-2025-details,1000
interop-2025-modules,944
interop-2025-navigation,981
interop-2025-remove-mutation-events,1000
interop-2025-scope,1000
interop-2025-scrollend,1000
interop-2025-storageaccess,696
interop-2025-textdecoration,911
interop-2025-urlpattern,977
interop-2025-view-transitions,978
interop-2025-webassembly,500
interop-2025-webcompat,975
interop-2025-webrtc,133
interop-2025-writingmodes,1000
