category,score
interop-2021-transforms,975
interop-2022-scrolling,932
interop-2022-subgrid,894
interop-2023-color,990
interop-2023-contain,822
interop-2023-container,922
interop-2023-cssborderimage,1000
interop-2023-cssmasking,893
interop-2023-events,603
interop-2023-flexbox,940
interop-2023-fonts,999
interop-2023-forms,857
interop-2023-grid,908
interop-2023-has,938
interop-2023-inert,1000
interop-2023-mathfunctions,993
interop-2023-mediaqueries,1000
interop-2023-modules,943
interop-2023-motion,723
interop-2023-offscreencanvas,915
interop-2023-property,937
interop-2023-pseudos,977
interop-2023-url,996
interop-2023-webcodecs,929
interop-2023-webcompat,1000
interop-2023-webcomponents,954
