category,score
interop-2023-events,928
interop-2023-property,1000
interop-2023-url,868
interop-2024-accessibility,879
interop-2024-dir,989
interop-2024-dsd,896
interop-2024-font-size-adjust,892
interop-2024-indexeddb,991
interop-2024-layout,998
interop-2024-nesting,782
interop-2024-popover,946
interop-2024-relative-color,194
interop-2024-scrollbar,857
interop-2024-starting-style-transition-behavior,921
interop-2024-text-wrap,647
interop-2024-video-rvfc,750
interop-2024-websockets,214
