category,score
interop-2021-transforms,972
interop-2022-scrolling,939
interop-2022-subgrid,106
interop-2023-color,973
interop-2023-contain,973
interop-2023-container,969
interop-2023-cssborderimage,998
interop-2023-cssmasking,698
interop-2023-events,581
interop-2023-flexbox,994
interop-2023-fonts,962
interop-2023-forms,848
interop-2023-grid,993
interop-2023-has,897
interop-2023-inert,1000
interop-2023-mathfunctions,716
interop-2023-mediaqueries,990
interop-2023-modules,972
interop-2023-motion,440
interop-2023-offscreencanvas,931
interop-2023-property,884
interop-2023-pseudos,769
interop-2023-url,833
interop-2023-webcodecs,980
interop-2023-webcompat,401
interop-2023-webcomponents,920
