category,score
interop-2023-events,856
interop-2023-property,999
interop-2023-url,956
interop-2024-accessibility,999
interop-2024-dir,940
interop-2024-dsd,1000
interop-2024-font-size-adjust,800
interop-2024-indexeddb,963
interop-2024-layout,749
interop-2024-nesting,974
interop-2024-popover,878
interop-2024-relative-color,948
interop-2024-scrollbar,427
interop-2024-starting-style-transition-behavior,972
interop-2024-text-wrap,1000
interop-2024-video-rvfc,1000
interop-2024-websockets,928
