category,score
interop-2021-transforms,937
interop-2022-scrolling,927
interop-2022-subgrid,927
interop-2023-color,954
interop-2023-contain,948
interop-2023-container,928
interop-2023-cssborderimage,960
interop-2023-cssmasking,850
interop-2023-events,785
interop-2023-flexbox,905
interop-2023-fonts,1000
interop-2023-forms,859
interop-2023-grid,888
interop-2023-has,986
interop-2023-inert,1000
interop-2023-mathfunctions,998
interop-2023-mediaqueries,959
interop-2023-modules,993
interop-2023-motion,939
interop-2023-offscreencanvas,969
interop-2023-property,999
interop-2023-pseudos,965
interop-2023-url,997
interop-2023-webcodecs,939
interop-2023-webcompat,977
interop-2023-webcomponents,1000
