category,score
interop-2023-events,772
interop-2024-layout,945
interop-2025-anchor-positioning,146
interop-2025-backdrop-filter,913
interop-2025-core-web-vitals,37
interop-2025-details,724
interop-2025-modules,843
interop-2025-navigation,4
interop-2025-remove-mutation-events,300
interop-2025-scope,791
interop-2025-scrollend,17
interop-2025-storageaccess,330
interop-2025-textdecoration,738
interop-2025-urlpattern,1
interop-2025-view-transitions,901
interop-2025-webassembly,0
interop-2025-webcompat,637
interop-2025-webrtc,728
interop-2025-writingmodes,719
