category,score
interop-2021-transforms,981
interop-2022-scrolling,950
interop-2022-subgrid,881
interop-2023-color,985
interop-2023-contain,730
interop-2023-container,845
interop-2023-cssborderimage,973
interop-2023-cssmasking,889
interop-2023-events,441
interop-2023-flexbox,936
interop-2023-fonts,935
interop-2023-forms,856
interop-2023-grid,905
interop-2023-has,915
interop-2023-inert,947
interop-2023-mathfunctions,927
interop-2023-mediaqueries,999
interop-2023-modules,945
interop-2023-motion,657
interop-2023-offscreencanvas,880
interop-2023-property,937
interop-2023-pseudos,873
interop-2023-url,965
interop-2023-webcodecs,606
interop-2023-webcompat,685
interop-2023-webcomponents,927
