category,score
interop-2026-anchor-positioning,738
interop-2026-attr,1000
interop-2026-container-style-queries,1000
interop-2026-contrast-color,988
interop-2026-custom-highlights,644
interop-2026-dialogs-and-popovers,791
interop-2026-fetch,610
interop-2026-indexeddb,1000
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,1000
interop-2026-navigation,970
interop-2026-scoped-custom-element-registries,965
interop-2026-scroll-driven-animations,885
interop-2026-scroll-snap,750
interop-2026-shape,625
interop-2026-view-transitions,441
interop-2026-webcompat,666
interop-2026-webrtc,491
interop-2026-webtransport,234
interop-2026-zoom,934
