category,score
interop-2021-transforms,936
interop-2022-scrolling,937
interop-2022-subgrid,894
interop-2023-color,932
interop-2023-contain,795
interop-2023-container,945
interop-2023-cssborderimage,973
interop-2023-cssmasking,865
interop-2023-events,675
interop-2023-flexbox,916
interop-2023-fonts,999
interop-2023-forms,851
interop-2023-grid,905
interop-2023-has,969
interop-2023-inert,1000
interop-2023-mathfunctions,997
interop-2023-mediaqueries,979
interop-2023-modules,993
interop-2023-motion,859
interop-2023-offscreencanvas,972
interop-2023-property,999
interop-2023-pseudos,945
interop-2023-url,997
interop-2023-webcodecs,908
interop-2023-webcompat,1000
interop-2023-webcomponents,988
