category,score
interop-2021-transforms,920
interop-2022-scrolling,918
interop-2022-subgrid,914
interop-2023-color,939
interop-2023-contain,941
interop-2023-container,945
interop-2023-cssborderimage,947
interop-2023-cssmasking,859
interop-2023-events,857
interop-2023-flexbox,908
interop-2023-fonts,981
interop-2023-forms,846
interop-2023-grid,890
interop-2023-has,986
interop-2023-inert,1000
interop-2023-mathfunctions,998
interop-2023-mediaqueries,918
interop-2023-modules,993
interop-2023-motion,928
interop-2023-offscreencanvas,969
interop-2023-property,998
interop-2023-pseudos,954
interop-2023-url,997
interop-2023-webcodecs,945
interop-2023-webcompat,977
interop-2023-webcomponents,1000
