category,score
interop-2026-anchor-positioning,994
interop-2026-attr,136
interop-2026-container-style-queries,894
interop-2026-contrast-color,1000
interop-2026-custom-highlights,681
interop-2026-dialogs-and-popovers,553
interop-2026-fetch,781
interop-2026-indexeddb,39
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,1000
interop-2026-navigation,857
interop-2026-scoped-custom-element-registries,930
interop-2026-scroll-driven-animations,959
interop-2026-scroll-snap,716
interop-2026-shape,916
interop-2026-view-transitions,990
interop-2026-webcompat,777
interop-2026-webrtc,966
interop-2026-webtransport,750
interop-2026-zoom,969
