category,score
interop-2021-transforms,34
interop-2022-scrolling,723
interop-2022-subgrid,0
interop-2023-color,99
interop-2023-contain,80
interop-2023-container,0
interop-2023-cssborderimage,117
interop-2023-cssmasking,74
interop-2023-events,791
interop-2023-flexbox,42
interop-2023-fonts,36
interop-2023-forms,590
interop-2023-grid,124
interop-2023-has,239
interop-2023-inert,0
interop-2023-mathfunctions,921
interop-2023-mediaqueries,142
interop-2023-modules,791
interop-2023-motion,21
interop-2023-offscreencanvas,791
interop-2023-property,0
interop-2023-pseudos,97
interop-2023-url,816
interop-2023-webcodecs,14
interop-2023-webcompat,56
interop-2023-webcomponents,881
