category,score
interop-2023-events,743
interop-2023-property,920
interop-2023-url,895
interop-2024-accessibility,930
interop-2024-dir,868
interop-2024-dsd,1000
interop-2024-font-size-adjust,1000
interop-2024-indexeddb,971
interop-2024-layout,938
interop-2024-nesting,958
interop-2024-popover,1000
interop-2024-relative-color,50
interop-2024-scrollbar,546
interop-2024-starting-style-transition-behavior,400
interop-2024-text-wrap,1000
interop-2024-video-rvfc,83
interop-2024-websockets,1000
