category,score
interop-2021-transforms,998
interop-2022-scrolling,988
interop-2022-subgrid,985
interop-2023-color,990
interop-2023-contain,991
interop-2023-container,1000
interop-2023-cssborderimage,1000
interop-2023-cssmasking,983
interop-2023-events,821
interop-2023-flexbox,998
interop-2023-fonts,1000
interop-2023-forms,958
interop-2023-grid,998
interop-2023-has,1000
interop-2023-inert,1000
interop-2023-mathfunctions,888
interop-2023-mediaqueries,1000
interop-2023-modules,993
interop-2023-motion,1000
interop-2023-offscreencanvas,998
interop-2023-property,1000
interop-2023-pseudos,992
interop-2023-url,868
interop-2023-webcodecs,996
interop-2023-webcompat,996
interop-2023-webcomponents,960
