category,score
interop-2026-anchor-positioning,760
interop-2026-attr,1000
interop-2026-container-style-queries,1000
interop-2026-contrast-color,1000
interop-2026-custom-highlights,653
interop-2026-dialogs-and-popovers,803
interop-2026-fetch,777
interop-2026-indexeddb,1000
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,1000
interop-2026-navigation,981
interop-2026-scoped-custom-element-registries,1000
interop-2026-scroll-driven-animations,904
interop-2026-scroll-snap,794
interop-2026-shape,625
interop-2026-view-transitions,458
interop-2026-webcompat,833
interop-2026-webrtc,581
interop-2026-webtransport,256
interop-2026-zoom,964
