category,score
interop-2023-events,982
interop-2023-property,937
interop-2023-url,868
interop-2024-accessibility,861
interop-2024-dir,968
interop-2024-dsd,774
interop-2024-font-size-adjust,362
interop-2024-indexeddb,997
interop-2024-layout,994
interop-2024-nesting,782
interop-2024-popover,991
interop-2024-relative-color,196
interop-2024-scrollbar,1000
interop-2024-starting-style-transition-behavior,910
interop-2024-text-wrap,649
interop-2024-video-rvfc,750
interop-2024-websockets,214
