category,score
interop-2026-anchor-positioning,993
interop-2026-attr,994
interop-2026-container-style-queries,894
interop-2026-contrast-color,1000
interop-2026-custom-highlights,972
interop-2026-dialogs-and-popovers,1000
interop-2026-fetch,846
interop-2026-indexeddb,1000
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,0
interop-2026-navigation,986
interop-2026-scoped-custom-element-registries,966
interop-2026-scroll-driven-animations,959
interop-2026-scroll-snap,922
interop-2026-shape,892
interop-2026-view-transitions,992
interop-2026-webcompat,888
interop-2026-webrtc,881
interop-2026-webtransport,802
interop-2026-zoom,1000
