category,score
interop-2021-transforms,978
interop-2022-scrolling,945
interop-2022-subgrid,210
interop-2023-color,996
interop-2023-contain,992
interop-2023-container,997
interop-2023-cssborderimage,1000
interop-2023-cssmasking,713
interop-2023-events,821
interop-2023-flexbox,995
interop-2023-fonts,981
interop-2023-forms,851
interop-2023-grid,994
interop-2023-has,956
interop-2023-inert,1000
interop-2023-mathfunctions,753
interop-2023-mediaqueries,1000
interop-2023-modules,969
interop-2023-motion,963
interop-2023-offscreencanvas,937
interop-2023-property,975
interop-2023-pseudos,767
interop-2023-url,838
interop-2023-webcodecs,925
interop-2023-webcompat,810
interop-2023-webcomponents,946
