category,score
interop-2021-transforms,951
interop-2022-scrolling,937
interop-2022-subgrid,881
interop-2023-color,961
interop-2023-contain,805
interop-2023-container,914
interop-2023-cssborderimage,960
interop-2023-cssmasking,870
interop-2023-events,603
interop-2023-flexbox,918
interop-2023-fonts,981
interop-2023-forms,848
interop-2023-grid,898
interop-2023-has,941
interop-2023-inert,1000
interop-2023-mathfunctions,993
interop-2023-mediaqueries,1000
interop-2023-modules,943
interop-2023-motion,702
interop-2023-offscreencanvas,910
interop-2023-property,937
interop-2023-pseudos,956
interop-2023-url,996
interop-2023-webcodecs,871
interop-2023-webcompat,988
interop-2023-webcomponents,954
