category,score
interop-2026-anchor-positioning,687
interop-2026-attr,945
interop-2026-container-style-queries,894
interop-2026-contrast-color,200
interop-2026-custom-highlights,625
interop-2026-dialogs-and-popovers,942
interop-2026-fetch,566
interop-2026-indexeddb,708
interop-2026-jspi-for-wasm,1000
interop-2026-media-pseudo-classes,0
interop-2026-navigation,993
interop-2026-scoped-custom-element-registries,16
interop-2026-scroll-driven-animations,849
interop-2026-scroll-snap,825
interop-2026-shape,839
interop-2026-view-transitions,440
interop-2026-webcompat,844
interop-2026-webrtc,515
interop-2026-webtransport,171
interop-2026-zoom,964
