category,score
interop-2026-anchor-positioning,987
interop-2026-attr,126
interop-2026-container-style-queries,996
interop-2026-contrast-color,1000
interop-2026-custom-highlights,980
interop-2026-dialogs-and-popovers,997
interop-2026-fetch,713
interop-2026-indexeddb,41
interop-2026-jspi-for-wasm,76
interop-2026-media-pseudo-classes,1000
interop-2026-navigation,930
interop-2026-scoped-custom-element-registries,15
interop-2026-scroll-driven-animations,495
interop-2026-scroll-snap,782
interop-2026-shape,964
interop-2026-view-transitions,801
interop-2026-webcompat,1000
interop-2026-webrtc,761
interop-2026-webtransport,686
interop-2026-zoom,1000
