category,score
interop-2021-transforms,976
interop-2022-scrolling,957
interop-2022-subgrid,720
interop-2023-color,952
interop-2023-contain,733
interop-2023-container,819
interop-2023-cssborderimage,828
interop-2023-cssmasking,859
interop-2023-events,469
interop-2023-flexbox,937
interop-2023-fonts,923
interop-2023-forms,856
interop-2023-grid,906
interop-2023-has,786
interop-2023-inert,815
interop-2023-mathfunctions,881
interop-2023-mediaqueries,875
interop-2023-modules,945
interop-2023-motion,715
interop-2023-offscreencanvas,910
interop-2023-property,832
interop-2023-pseudos,599
interop-2023-url,947
interop-2023-webcodecs,611
interop-2023-webcompat,545
interop-2023-webcomponents,792
